project	timepoint	cap_factor
Solar	169	0.0
Solar	170	0.0
Solar	171	0.0
Solar	172	0.0
Solar	173	0.0
Solar	174	0.0
Solar	175	0.0
Solar	176	0.091014376
Solar	177	0.265958396
Solar	178	0.588058506
Solar	179	0.536126408
Solar	180	0.418080893
Solar	181	0.210642027
Solar	182	0.288721184
Solar	183	0.127815034
Solar	184	0.080908784
Solar	185	0.040934767
Solar	186	0.0
Solar	187	0.0
Solar	188	0.0
Solar	189	0.0
Solar	190	0.0
Solar	191	0.0
Solar	192	0.0
Solar	193	0.0
Solar	194	0.0
Solar	195	0.0
Solar	196	0.0
Solar	197	0.0
Solar	198	0.0
Solar	199	0.0
Solar	200	0.25699114
Solar	201	0.604003447
Solar	202	0.710383325
Solar	203	0.763707837
Solar	204	0.761079705
Solar	205	0.744971043
Solar	206	0.607348653
Solar	207	0.540883738
Solar	208	0.194131708
Solar	209	0.0714171
Solar	210	0.0
Solar	211	0.0
Solar	212	0.0
Solar	213	0.0
Solar	214	0.0
Solar	215	0.0
Solar	216	0.0
Solar	217	0.0
Solar	218	0.0
Solar	219	0.0
Solar	220	0.0
Solar	221	0.0
Solar	222	0.0
Solar	223	0.0
Solar	224	0.244270126
Solar	225	0.612342785
Solar	226	0.714429465
Solar	227	0.73601948
Solar	228	0.735023692
Solar	229	0.73221748
Solar	230	0.718994124
Solar	231	0.676405669
Solar	232	0.515354316
Solar	233	0.121523848
Solar	234	0.0
Solar	235	0.0
Solar	236	0.0
Solar	237	0.0
Solar	238	0.0
Solar	239	0.0
Solar	240	0.0
Solar	241	0.0
Solar	242	0.0
Solar	243	0.0
Solar	244	0.0
Solar	245	0.0
Solar	246	0.0
Solar	247	0.0
Solar	248	0.244961864
Solar	249	0.63477839
Solar	250	0.743332865
Solar	251	0.762231353
Solar	252	0.758716262
Solar	253	0.750997193
Solar	254	0.742084467
Solar	255	0.679781809
Solar	256	0.483090138
Solar	257	0.08375556
Solar	258	0.0
Solar	259	0.0
Solar	260	0.0
Solar	261	0.0
Solar	262	0.0
Solar	263	0.0
Solar	264	0.0
Solar	265	0.0
Solar	266	0.0
Solar	267	0.0
Solar	268	0.0
Solar	269	0.0
Solar	270	0.0
Solar	271	0.0
Solar	272	0.014649246
Solar	273	0.04378263
Solar	274	0.112215566
Solar	275	0.064772521
Solar	276	0.081763074
Solar	277	0.177260786
Solar	278	0.217268583
Solar	279	0.032325014
Solar	280	0.184961618
Solar	281	0.036808525
Solar	282	0.0
Solar	283	0.0
Solar	284	0.0
Solar	285	0.0
Solar	286	0.0
Solar	287	0.0
Solar	288	0.0
Solar	289	0.0
Solar	290	0.0
Solar	291	0.0
Solar	292	0.0
Solar	293	0.0
Solar	294	0.0
Solar	295	0.0
Solar	296	0.278801866
Solar	297	0.674923366
Solar	298	0.788408402
Solar	299	0.812727068
Solar	300	0.812235303
Solar	301	0.805529504
Solar	302	0.802239662
Solar	303	0.752623447
Solar	304	0.592576724
Solar	305	0.176574802
Solar	306	0.0
Solar	307	0.0
Solar	308	0.0
Solar	309	0.0
Solar	310	0.0
Solar	311	0.0
Solar	312	0.0
Solar	313	0.0
Solar	314	0.0
Solar	315	0.0
Solar	316	0.0
Solar	317	0.0
Solar	318	0.0
Solar	319	0.0
Solar	320	0.243580259
Solar	321	0.618996381
Solar	322	0.724365058
Solar	323	0.745059891
Solar	324	0.669865623
Solar	325	0.631326218
Solar	326	0.608861999
Solar	327	0.370173766
Solar	328	0.188821547
Solar	329	0.011742709
Solar	330	0.0
Solar	331	0.0
Solar	332	0.0
Solar	333	0.0
Solar	334	0.0
Solar	335	0.0
Solar	336	0.0
Wind	169	0.254534274
Wind	170	0.331595054
Wind	171	0.555014252
Wind	172	0.713996611
Wind	173	0.677760132
Wind	174	0.782606603
Wind	175	0.804460644
Wind	176	0.719575708
Wind	177	0.705352582
Wind	178	0.827805652
Wind	179	0.862578896
Wind	180	0.894737088
Wind	181	0.877503807
Wind	182	0.902569401
Wind	183	0.886012141
Wind	184	0.680165129
Wind	185	0.488792721
Wind	186	0.704714046
Wind	187	0.682249317
Wind	188	0.773788093
Wind	189	0.703784289
Wind	190	0.581746466
Wind	191	0.687448579
Wind	192	0.826808655
Wind	193	0.528813049
Wind	194	0.604924702
Wind	195	0.426837292
Wind	196	0.290166499
Wind	197	0.261696969
Wind	198	0.407330486
Wind	199	0.561178101
Wind	200	0.654357928
Wind	201	0.547106129
Wind	202	0.693032995
Wind	203	0.696820763
Wind	204	0.735573479
Wind	205	0.784523526
Wind	206	0.75704076
Wind	207	0.740225735
Wind	208	0.701554192
Wind	209	0.638397512
Wind	210	0.673028822
Wind	211	0.673023234
Wind	212	0.637177996
Wind	213	0.565854371
Wind	214	0.272301397
Wind	215	0.157916374
Wind	216	0.249387373
Wind	217	0.639781471
Wind	218	0.507211998
Wind	219	0.343791352
Wind	220	0.297513459
Wind	221	0.187014939
Wind	222	0.342098675
Wind	223	0.529430417
Wind	224	0.67245035
Wind	225	0.646709185
Wind	226	0.665298763
Wind	227	0.812632301
Wind	228	0.796414454
Wind	229	0.940485329
Wind	230	0.933691121
Wind	231	0.942030977
Wind	232	0.937571412
Wind	233	0.920883519
Wind	234	0.881527797
Wind	235	0.82461947
Wind	236	0.727032402
Wind	237	0.768036159
Wind	238	0.791123531
Wind	239	0.714320025
Wind	240	0.749410707
Wind	241	0.733171951
Wind	242	0.745743403
Wind	243	0.765197211
Wind	244	0.769264632
Wind	245	0.607026738
Wind	246	0.564782583
Wind	247	0.618403799
Wind	248	0.66307111
Wind	249	0.614195719
Wind	250	0.760903835
Wind	251	0.849675035
Wind	252	0.886275759
Wind	253	0.905296271
Wind	254	0.887046553
Wind	255	0.870030149
Wind	256	0.821682069
Wind	257	0.60581732
Wind	258	0.477324155
Wind	259	0.493481555
Wind	260	0.408736113
Wind	261	0.404710409
Wind	262	0.474568297
Wind	263	0.489611292
Wind	264	0.569438887
Wind	265	0.414727029
Wind	266	0.385406708
Wind	267	0.360779246
Wind	268	0.3742177
Wind	269	0.55898053
Wind	270	0.507852297
Wind	271	0.452434584
Wind	272	0.494182121
Wind	273	0.373936744
Wind	274	0.255848996
Wind	275	0.260138813
Wind	276	0.305762034
Wind	277	0.283379089
Wind	278	0.337400105
Wind	279	0.416731952
Wind	280	0.500755136
Wind	281	0.39997482
Wind	282	0.624494602
Wind	283	0.660687451
Wind	284	0.642555666
Wind	285	0.76005909
Wind	286	0.738774438
Wind	287	0.591781952
Wind	288	0.719479588
Wind	289	0.004921539
Wind	290	0.003151227
Wind	291	0.003211915
Wind	292	0.004424539
Wind	293	0.007300281
Wind	294	0.010745987
Wind	295	0.022404585
Wind	296	0.03868624
Wind	297	0.038600144
Wind	298	0.019473182
Wind	299	0.038368383
Wind	300	0.061016495
Wind	301	0.10684217
Wind	302	0.148384874
Wind	303	0.179542011
Wind	304	0.241326933
Wind	305	0.500823515
Wind	306	0.716315178
Wind	307	0.658150234
Wind	308	0.668717569
Wind	309	0.676623063
Wind	310	0.669380038
Wind	311	0.6859747
Wind	312	0.690616618
Wind	313	0.408431311
Wind	314	0.428114522
Wind	315	0.407081876
Wind	316	0.314933752
Wind	317	0.317771384
Wind	318	0.441279834
Wind	319	0.441549082
Wind	320	0.438351788
Wind	321	0.360696851
Wind	322	0.386534124
Wind	323	0.411035651
Wind	324	0.427960115
Wind	325	0.17279545
Wind	326	0.203517313
Wind	327	0.176073121
Wind	328	0.245302205
Wind	329	0.581919728
Wind	330	0.580358379
Wind	331	0.595569436
Wind	332	0.609204506
Wind	333	0.633433518
Wind	334	0.420996834
Wind	335	0.217510687
Wind	336	0.125947417
Hybrid	169	0.0
Hybrid	170	0.0
Hybrid	171	0.0
Hybrid	172	0.0
Hybrid	173	0.0
Hybrid	174	0.0
Hybrid	175	0.0
Hybrid	176	0.175721663
Hybrid	177	0.263739957
Hybrid	178	0.529056098
Hybrid	179	0.542145922
Hybrid	180	0.427384946
Hybrid	181	0.360753339
Hybrid	182	0.221975714
Hybrid	183	0.119419705
Hybrid	184	0.122056031
Hybrid	185	0.015173101
Hybrid	186	0.0
Hybrid	187	0.0
Hybrid	188	0.0
Hybrid	189	0.0
Hybrid	190	0.0
Hybrid	191	0.0
Hybrid	192	0.0
Hybrid	193	0.0
Hybrid	194	0.0
Hybrid	195	0.0
Hybrid	196	0.0
Hybrid	197	0.0
Hybrid	198	0.0
Hybrid	199	0.0
Hybrid	200	0.211345541
Hybrid	201	0.516112013
Hybrid	202	0.566300283
Hybrid	203	0.5398289
Hybrid	204	0.52770598
Hybrid	205	0.534283523
Hybrid	206	0.214192844
Hybrid	207	0.40534741
Hybrid	208	0.021912784
Hybrid	209	0.009165783
Hybrid	210	0.0
Hybrid	211	0.0
Hybrid	212	0.0
Hybrid	213	0.0
Hybrid	214	0.0
Hybrid	215	0.0
Hybrid	216	0.0
Hybrid	217	0.0
Hybrid	218	0.0
Hybrid	219	0.0
Hybrid	220	0.0
Hybrid	221	0.0
Hybrid	222	0.0
Hybrid	223	0.0
Hybrid	224	0.208333758
Hybrid	225	0.525852135
Hybrid	226	0.561920482
Hybrid	227	0.541565514
Hybrid	228	0.520245005
Hybrid	229	0.522483514
Hybrid	230	0.535492279
Hybrid	231	0.535430561
Hybrid	232	0.411025157
Hybrid	233	0.071362916
Hybrid	234	0.0
Hybrid	235	0.0
Hybrid	236	0.0
Hybrid	237	0.0
Hybrid	238	0.0
Hybrid	239	0.0
Hybrid	240	0.0
Hybrid	241	0.0
Hybrid	242	0.0
Hybrid	243	0.0
Hybrid	244	0.0
Hybrid	245	0.0
Hybrid	246	0.0
Hybrid	247	0.0
Hybrid	248	0.19047927
Hybrid	249	0.506441338
Hybrid	250	0.555631449
Hybrid	251	0.541362751
Hybrid	252	0.521940393
Hybrid	253	0.525825709
Hybrid	254	0.543063857
Hybrid	255	0.53398529
Hybrid	256	0.383360641
Hybrid	257	0.031610862
Hybrid	258	0.0
Hybrid	259	0.0
Hybrid	260	0.0
Hybrid	261	0.0
Hybrid	262	0.0
Hybrid	263	0.0
Hybrid	264	0.0
Hybrid	265	0.0
Hybrid	266	0.0
Hybrid	267	0.0
Hybrid	268	0.0
Hybrid	269	0.0
Hybrid	270	0.0
Hybrid	271	0.0
Hybrid	272	0.145506127
Hybrid	273	0.000425123
Hybrid	274	0.009425777
Hybrid	275	0.062300618
Hybrid	276	0.020688809
Hybrid	277	0.016074688
Hybrid	278	0.013291372
Hybrid	279	0.112398405
Hybrid	280	0.0
Hybrid	281	0.0
Hybrid	282	0.0
Hybrid	283	0.0
Hybrid	284	0.0
Hybrid	285	0.0
Hybrid	286	0.0
Hybrid	287	0.0
Hybrid	288	0.0
Hybrid	289	0.0
Hybrid	290	0.0
Hybrid	291	0.0
Hybrid	292	0.0
Hybrid	293	0.0
Hybrid	294	0.0
Hybrid	295	0.0
Hybrid	296	0.235855912
Hybrid	297	0.563217424
Hybrid	298	0.611476416
Hybrid	299	0.593728181
Hybrid	300	0.571901686
Hybrid	301	0.571634558
Hybrid	302	0.591454117
Hybrid	303	0.592003522
Hybrid	304	0.47504225
Hybrid	305	0.119716892
Hybrid	306	0.0
Hybrid	307	0.0
Hybrid	308	0.0
Hybrid	309	0.0
Hybrid	310	0.0
Hybrid	311	0.0
Hybrid	312	0.0
Hybrid	313	0.0
Hybrid	314	0.0
Hybrid	315	0.0
Hybrid	316	0.0
Hybrid	317	0.0
Hybrid	318	0.0
Hybrid	319	0.0
Hybrid	320	0.206356661
Hybrid	321	0.521720476
Hybrid	322	0.568123076
Hybrid	323	0.544937525
Hybrid	324	0.522577095
Hybrid	325	0.523365312
Hybrid	326	0.537940399
Hybrid	327	0.401961279
Hybrid	328	0.317200652
Hybrid	329	0.019094167
Hybrid	330	0.0
Hybrid	331	0.0
Hybrid	332	0.0
Hybrid	333	0.0
Hybrid	334	0.0
Hybrid	335	0.0
Hybrid	336	0.0
